paper_id,short_id,title,venue,year,conf_year,authors,abstract_raw,paper_link,arxiv_id,arxiv_url,keywords_raw,source_type,source_url,openreview_forum_id,has_pdf_camera_ready,state,filter_source,keyword_hits,embedding_score,ai_score,ai_reason,review_adjusted,review_adjust_reason,final_score,importance,core_or_edge,tags,topic_bucket,pdf_path,has_abstract,has_pdf_link,pdf_url,openreview_rating_mean,openreview_confidence_mean,openreview_decision,presentation_type,citation_count
ACMMM_2025::holotime_taming_video_diffusion_models_for_panoramic_4d_scene_generation,ACMMM_2025_A588_HolotimeTamingVideo,HoloTime: Taming Video Diffusion Models for Panoramic 4D Scene Generation,ACMMM,2025,ACMMM_2025,Haiyang Zhou; Wangbo Yu; Jiawen Guan; Xinhua Cheng; Yonghong Tian; Li Yuan,"The rapid advancement of diffusion models holds the promise of revolutionizing the application of VR and AR technologies, which typically require scene-level 4D assets for user experience. Nonetheless, existing diffusion models predominantly concentrate on modeling static 3D scenes or object-level dynamics, constraining their capacity to provide truly immersive experiences. To address this issue, we propose HoloTime, a framework that integrates video diffusion models to generate panoramic videos from a single prompt or reference image, along with a 360-degree 4D scene reconstruction method that seamlessly transforms the generated panoramic video into 4D assets, enabling a fully immersive 4D experience for users. Specifically, to tame video diffusion models for generating high-fidelity panoramic videos, we introduce the 360World dataset, the first comprehensive collection of panoramic videos suitable for downstream 4D scene reconstruction tasks. With this curated dataset, we propose Panoramic Animator, a two-stage image-to-video diffusion model that can convert panoramic images into high-quality panoramic videos. Following this, we present Panoramic Space-Time Reconstruction, which leverages a space-time depth estimation method to transform the generated panoramic videos into 4D point clouds, enabling the optimization of a holistic 4D Gaussian Splatting representation to reconstruct spatially and temporally consistent 4D scenes. To validate the efficacy of our method, we conducted a comparative analysis with existing approaches, revealing its superiority in both panoramic video generation and 4D scene reconstruction. This demonstrates our method's capability to create more engaging and realistic immersive environments, thereby enhancing user experiences in VR and AR applications.",,,,,acmmm_html,fixture://acmmm_2025_regular.html,,,Wait,keyword,1,0.0,B,"Panoramic 4D scene generation, not editing.",,,B,B,,,,,1,0,,,,,,
CVPR_2025::anigs_animatable_gaussian_avatar_from_a_single_image_with_inconsistent_gaussian_reconstruction,CVPR_2025_A2859_AnigsAnimatableGaussian,AniGS: Animatable Gaussian Avatar from a Single Image with Inconsistent Gaussian Reconstruction,CVPR,2025,CVPR_2025,Lingteng Qiu; Shenhao Zhu; Qi Zuo; Xiaodong Gu; Yuan Dong; Junfei Zhang; Chao Xu; Zhe Li; Weihao Yuan; Liefeng Bo; Guanying Chen; Zilong Dong,"Generating animatable human avatars from a single image is essential for various digital human modeling applications. Existing 3D reconstruction methods often struggle to capture fine details in animatable models, while generative approaches for controllable animation, though avoiding explicit 3D modeling, suffer from viewpoint inconsistencies in extreme poses and computational inefficiencies. In this paper, we address these challenges by leveraging the power of generative models to produce detailed multi-view canonical pose images, which help resolve ambiguities in animatable human reconstruction. We then propose a robust method for 3D reconstruction of inconsistent images, enabling real-time rendering during inference. Specifically, we adapt a transformer-based video generation model to generate multi-view canonical pose images and normal maps, pretraining on a large-scale video dataset to improve generalization. To handle view inconsistencies, we recast the reconstruction problem as a 4D task and introduce an efficient 3D modeling approach using 4D Gaussian Splatting. Experiments demonstrate that our method achieves photorealistic, real-time animation of 3D human avatars from in-the-wild images, showcasing its effectiveness and generalization capability. Our code will be available on https://github.com/aigc3d/AniGS.",https://openaccess.thecvf.com/content/CVPR2025/papers/Qiu_AniGS_Animatable_Gaussian_Avatar_from_a_Single_Image_with_Inconsistent_CVPR_2025_paper.pdf,2412.02684,https://arxiv.org/abs/2412.02684,,cvpr_openaccess_html,fixture://cvpr_2025_openaccess.html,,true,Wait,keyword,1,0.0,B,"Animatable avatar from single image, not scene editing.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2412.02684.pdf,,,,,
CVPR_2025::generative_sparse_view_gaussian_splatting,CVPR_2025_A3795_GenerativeSparseView,Generative Sparse-View Gaussian Splatting,CVPR,2025,CVPR_2025,Hanyang Kong; Xingyi Yang; Xinchao Wang,"Novel view synthesis from limited observations remains a significant challenge due to the lack of information in under-sampled regions, often resulting in noticeable artifacts. We introduce Generative Sparse-view Gaussian Splatting (GS-GS), a general pipeline designed to enhance the rendering quality of 3D/4D Gaussian Splatting (GS) when training views are sparse. Our method generates unseen views using generative models, specifically leveraging pre-trained image diffusion models to iteratively refine view consistency and hallucinate additional images at pseudo views. This approach improves 3D/4D scene reconstruction by explicitly enforcing semantic correspondences during the generation of unseen views, thereby enhancing geometric consistency--unlike purely generative methods that often fail to maintain view consistency. Extensive evaluations on various 3D/4D datasets--including Blender, LLFF, Mip-NeRF360, and Neural 3D Video--demonstrate that our GS-GS outperforms existing state-of-the-art methods in rendering quality without sacrificing efficiency.",https://openaccess.thecvf.com/content/CVPR2025/papers/Kong_Generative_Sparse-View_Gaussian_Splatting_CVPR_2025_paper.pdf,,,,cvpr_openaccess_html,fixture://cvpr_2025_openaccess.html,,true,Wait,keyword,1,0.0,B,"Sparse-view 3DGS for novel view synthesis, not 4D or editing.",,,B,B,,,,,1,1,https://openaccess.thecvf.com/content/CVPR2025/papers/Kong_Generative_Sparse-View_Gaussian_Splatting_CVPR_2025_paper.pdf,,,,,
CVPR_2025::improving_gaussian_splatting_with_localized_points_management,CVPR_2025_A3999_ImprovingGaussianSplatting,Improving Gaussian Splatting with Localized Points Management,CVPR,2025,CVPR_2025,Haosen Yang; Chenhao Zhang; Wenqing Wang; Marco Volino; Adrian Hilton; Li Zhang; Xiatian Zhu,"Point management is critical for optimizing 3D Gaussian Splatting models, as point initiation (e.g., via structure from motion) is often distributionally inappropriate. Typically, Adaptive Density Control (ADC) algorithm is adopted, leveraging view-averaged gradient magnitude thresholding for point densification, opacity thresholding for pruning, and regular all-points opacity reset. We reveal that this strategy is limited in tackling intricate/special image regions (e.g., transparent) due to inability of identifying all 3D zones requiring point densification, and lacking an appropriate mechanism to handle ill-conditioned points with negative impacts (e.g., occlusion due to false high opacity). To address these limitations, we propose a Localized Point Management (LPM) strategy, capable of identifying those error-contributing zones in greatest need for both point addition and geometry calibration. Zone identification is achieved by leveraging the underlying multiview geometry constraints, subject to image rendering errors. We apply point densification in the identified zones and then reset the opacity of the points in front of these regions, creating a new opportunity to correct poorly conditioned points. Serving as a versatile plugin, LPM can be seamlessly integrated into existing static 3D and dynamic 4D Gaussian Splatting models with minimal additional cost. Experimental evaluations validate the efficacy of our LPM in boosting a variety of existing 3D/4D models both quantitatively and qualitatively. Notably, LPM improves both static 3DGS and dynamic SpaceTimeGS to achieve state-of-the-art rendering quality while retaining real-time speeds, excelling on challenging datasets such as Tanks & Temples and the Neural 3D Video dataset.",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_Improving_Gaussian_Splatting_with_Localized_Points_Management_CVPR_2025_paper.pdf,2406.04251,https://arxiv.org/abs/2406.04251,,cvpr_openaccess_html,fixture://cvpr_2025_openaccess.html,,true,Wait,keyword,1,0.0,B,"Improves 3DGS optimization, foundational but not 4D or editing.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2406.04251.pdf,,,,,
CVPR_2025::voxelsplat_dynamic_gaussian_splatting_as_an_effective_loss_for_occupancy_and_flow_prediction,CVPR_2025_A5535_VoxelsplatDynamicGaussian,VoxelSplat: Dynamic Gaussian Splatting as an Effective Loss for Occupancy and Flow Prediction,CVPR,2025,CVPR_2025,Ziyue Zhu; Shenlong Wang; Jin Xie; Jiang-jiang Liu; Jingdong Wang; Jian Yang,"Recent advancements in camera-based occupancy prediction have focused on the simultaneous prediction of 3D semantics and scene flow, a task that presents significant challenges due to specific difficulties, e.g., occlusions and unbalanced dynamic environments. In this paper, we analyze these challenges and their underlying causes. To address them, we propose a novel regularization framework called VoxelSplat. This framework leverages recent developments in 3D Gaussian Splatting to enhance model performance in two key ways: (i) Enhanced Semantics Supervision through 2D Projection: During training, our method decodes sparse semantic 3D Gaussians from 3D representations and projects them onto the 2D camera view. This provides additional supervision signals in the camera-visible space, allowing 2D labels to improve the learning of 3D semantics. (ii) Scene Flow Learning: Our framework uses the predicted scene flow to model the motion of Gaussians, and is thus able to learn the scene flow of moving objects in a self-supervised manner using the labels of adjacent frames. Our method can be seamlessly integrated into various existing occupancy models, enhancing performance without increasing inference time. Extensive experiments on benchmark datasets demonstrate the effectiveness of Voxel-Splat in improving the accuracy of both semantic occupancy and scene flow estimation. The project page and codes are available at https://zzy816.github.io/VoxelSplat-Demo/.",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_VoxelSplat_Dynamic_Gaussian_Splatting_as_an_Effective_Loss_for_Occupancy_CVPR_2025_paper.pdf,2506.05563,https://arxiv.org/abs/2506.05563,,cvpr_openaccess_html,fixture://cvpr_2025_openaccess.html,,true,Wait,embedding,0,0.8276523947715759,B,"Dynamic GS as loss for occupancy/flow prediction, tangential.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2506.05563.pdf,,,,,
ICCV_2025::coda_4dgs_dynamic_gaussian_splatting_with_context_and_deformation_awareness_for_autonomous_driving,ICCV_2025_A376_Coda4dgsDynamic,CoDa-4DGS: Dynamic Gaussian Splatting with Context and Deformation Awareness for Autonomous Driving,ICCV,2025,ICCV_2025,Rui Song; Chenwei Liang; Yan Xia; Walter Zimmer; Hu Cao; Holger Caesar; Andreas Festag; Alois Knoll,"Dynamic scene rendering opens new avenues in autonomous driving by enabling closed-loop simulations with photorealistic data, which is crucial for validating end-to-end algorithms. However, the complex and highly dynamic nature of traffic environments presents significant challenges in accurately rendering these scenes. In this paper, we introduce a novel 4D Gaussian Splatting (4DGS) approach, which incorporates context and temporal deformation awareness to improve dynamic scene rendering. Specifically, we employ a 2D semantic segmentation foundation model to self-supervise the 4D semantic features of Gaussians, ensuring meaningful contextual embedding. Simultaneously, we track the temporal deformation of each Gaussian across adjacent frames. By aggregating and encoding both semantic and temporal deformation features, each Gaussian is equipped with cues for potential deformation compensation within 3D space, facilitating a more precise representation of dynamic scenes. Experimental results show that our method improves 4DGS&#x27;s ability to capture fine details in dynamic scene rendering for autonomous driving and outperforms other self-supervised methods in 4D reconstruction and novel view synthesis. Furthermore, CoDa-4DGS deforms semantic features with each Gaussian, enabling broader applications.",https://openaccess.thecvf.com/content/ICCV2025/papers/Song_CoDa-4DGS_Dynamic_Gaussian_Splatting_with_Context_and_Deformation_Awareness_for_ICCV_2025_paper.pdf,,,,cvpr_openaccess_html,https://openaccess.thecvf.com/ICCV2025?day=all,,true,Wait,both,2,0.8450703620910645,B,"4DGS for autonomous driving rendering, not editing/manipulation.",,,B,B,,,,,1,1,https://openaccess.thecvf.com/content/ICCV2025/papers/Song_CoDa-4DGS_Dynamic_Gaussian_Splatting_with_Context_and_Deformation_Awareness_for_ICCV_2025_paper.pdf,,,,,
ICCV_2025::gsv3d_gaussian_splatting_based_geometric_distillation_with_stable_video_diffusion_for_single_image_3d_object_generation,ICCV_2025_A1071_Gsv3dGaussianSplatting,GSV3D: Gaussian Splatting-based Geometric Distillation with Stable Video Diffusion for Single-Image 3D Object Generation,ICCV,2025,ICCV_2025,Ye Tao; Jiawei Zhang; Yahao Shi; Dongqing Zou; Bin Zhou,"Image-based 3D generation has vast applications in robotics and gaming, where high-quality, diverse outputs and consistent 3D representations are crucial. However, existing methods have limitations: 3D diffusion models are limited by dataset scarcity and the absence of strong pre-trained priors, while 2D diffusion-based approaches struggle with geometric consistency. We propose a method that leverages 2D diffusion models' implicit 3D reasoning ability while ensuring 3D consistency via Gaussian-splatting-based geometric distillation. Specifically, the proposed Gaussian Splatting Decoder enforces 3D consistency by transforming SV3D latent outputs into an explicit 3D representation. Unlike SV3D, which only relies on implicit 2D representations for video generation, Gaussian Splatting explicitly encodes spatial and appearance attributes, enabling multi-view consistency through geometric constraints. These constraints correct view inconsistencies, ensuring robust geometric consistency. As a result, our approach simultaneously generates high-quality, multi-view-consistent images and accurate 3D models, providing a scalable solution for single-image-based 3D generation and bridging the gap between 2D Diffusion diversity and 3D structural coherence. Experimental results demonstrate state-of-the-art multi-view consistency and strong generalization across diverse datasets. The code will be made publicly available upon acceptance.",https://openaccess.thecvf.com/content/ICCV2025/papers/Tao_GSV3D_Gaussian_Splatting-based_Geometric_Distillation_with_Stable_Video_Diffusion_for_ICCV_2025_paper.pdf,2503.06136,https://arxiv.org/abs/2503.06136,,cvpr_openaccess_html,https://openaccess.thecvf.com/ICCV2025?day=all,,true,Wait,embedding,0,0.8152951598167419,B,"3DGS for single-image 3D generation, not dynamic/4D editing.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2503.06136.pdf,,,,,
ICCV_2025::generative_gaussian_splatting_generating_3d_scenes_with_video_diffusion_priors,ICCV_2025_A1006_GenerativeGaussianSplatting,Generative Gaussian Splatting: Generating 3D Scenes with Video Diffusion Priors,ICCV,2025,ICCV_2025,Katja Schwarz; Norman Müller; Peter Kontschieder,"Synthesizing consistent and photorealistic 3D scenes is an open problem in computer vision. Video diffusion models generate impressive videos but cannot directly synthesize 3D representations, i.e., lack 3D consistency in the generated sequences. In addition, directly training generative 3D models is challenging due to a lack of 3D training data at scale. In this work, we present Generative Gaussian Splatting (GGS) - a novel approach that integrates a 3D rep resentation with a pre-trained latent video diffusion model. Specifically, our model synthesizes a feature field parameterized via 3D Gaussian primitives. The feature field is then either rendered to feature maps and decoded into multi-view images, or directly upsampled into a 3D radiance field. We evaluate our approach on two common benchmark datasets for scene synthesis, RealEstate10K and ScanNet++, and find that our proposed GGS model significantly improves both the 3D consistency of the generated multi-view images, and the quality of the generated 3D scenes over all relevant baselines. Compared to a similar model without 3D representation, GGS improves FID on the generated 3D scenes by 20% on both RealEstate10K and ScanNet++.",https://openaccess.thecvf.com/content/ICCV2025/papers/Schwarz_Generative_Gaussian_Splatting_Generating_3D_Scenes_with_Video_Diffusion_Priors_ICCV_2025_paper.pdf,,,,cvpr_openaccess_html,https://openaccess.thecvf.com/ICCV2025?day=all,,true,Wait,embedding,0,0.8144745826721191,B,GS with generative priors for static scene synthesis.,,,B,B,,,,,1,1,https://openaccess.thecvf.com/content/ICCV2025/papers/Schwarz_Generative_Gaussian_Splatting_Generating_3D_Scenes_with_Video_Diffusion_Priors_ICCV_2025_paper.pdf,,,,,
ICCV_2025::interactavatar_modeling_hand_face_interaction_in_photorealistic_avatars_with_deformable_gaussians,ICCV_2025_A1235_InteractavatarModelingHand,InteractAvatar: Modeling Hand-Face Interaction in Photorealistic Avatars with Deformable Gaussians,ICCV,2025,ICCV_2025,Kefan Chen; Sreyas Mohan; Justin Theiss; Sergiu Oprea; Srinath Sridhar; Aayush Prakash,"With the rising interest from the community in digital avatars coupled with the importance of expressions and gestures in communication, modeling natural avatar behavior remains an important challenge across many industries such as teleconferencing, gaming, and AR/VR. Human hands are the primary tool for interacting with the environment and essential for realistic human behavior modeling, yet existing 3D hand and head avatar models often overlook the crucial aspect of hand-body interactions, such as between hand and face. We present InteracttAvatar, the first model to faithfully capture the photorealistic appearance of dynamic hand and non-rigid hand-face interactions. Our novel Dynamic Gaussian Hand model, combining template model and 3D Gaussian Splatting as well as a dynamic refinement module, captures pose-dependent change, e.g. the fine wrinkles and complex shadows that occur during articulation. Importantly, our hand-face interaction module models the subtle geometry and appearance dynamics that underlie common gestures. Through experiments of novel view synthesis, self reenactment and cross-identity reenactment, we demonstrate that InteracttAvatar can reconstruct hand and hand-face interactions from monocular or multiview videos with high-fidelity details and be animated with novel poses.",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_InteractAvatar_Modeling_Hand-Face_Interaction_in_Photorealistic_Avatars_with_Deformable_Gaussians_ICCV_2025_paper.pdf,2504.07949,https://arxiv.org/abs/2504.07949,,cvpr_openaccess_html,https://openaccess.thecvf.com/ICCV2025?day=all,,true,Wait,keyword,1,0.0,B,"Deformable Gaussians for avatar modeling, avatar-specific not scene editing.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2504.07949.pdf,,,,,
ICCV_2025::robustsplat_decoupling_densification_and_dynamics_for_transient_free_3dgs,ICCV_2025_A2026_RobustsplatDecouplingDensification,RobustSplat: Decoupling Densification and Dynamics for Transient-Free 3DGS,ICCV,2025,ICCV_2025,Chuanyu Fu; Yuqi Zhang; Kunbin Yao; Guanying Chen; Yuan Xiong; Chuan Huang; Shuguang Cui; Xiaochun Cao,"3D Gaussian Splatting (3DGS) has gained significant attention for its real-time, photo-realistic rendering in novel-view synthesis and 3D modeling. However, existing methods struggle with accurately modeling scenes affected by transient objects, leading to artifacts in the rendered images. We identify that the Gaussian densification process, while enhancing scene detail capture, unintentionally contributes to these artifacts by growing additional Gaussians that model transient disturbances. To address this, we propose RobustSplat, a robust solution based on two critical designs. First, we introduce a delayed Gaussian growth strategy that prioritizes optimizing static scene structure before allowing Gaussian splitting/cloning, mitigating overfitting to transient objects in early optimization. Second, we design a scale-cascaded mask bootstrapping approach that first leverages lower-resolution feature similarity supervision for reliable initial transient mask estimation, taking advantage of its stronger semantic consistency and robustness to noise, and then progresses to high-resolution supervision to achieve more precise mask prediction. Extensive experiments on multiple challenging datasets show that our method outperforms existing methods, clearly demonstrating the robustness and effectiveness of our method. Our project page is https://fcyycf.github.io/RobustSplat/.",https://openaccess.thecvf.com/content/ICCV2025/papers/Fu_RobustSplat_Decoupling_Densification_and_Dynamics_for_Transient-Free_3DGS_ICCV_2025_paper.pdf,2506.02751,https://arxiv.org/abs/2506.02751,,cvpr_openaccess_html,https://openaccess.thecvf.com/ICCV2025?day=all,,true,Wait,embedding,0,0.8125917315483093,B,"Robustness of 3DGS in dynamic scenes, transient removal.",,,B,B,,,,,1,1,https://arxiv.org/pdf/2506.02751.pdf,,,,,
NeurIPS_2025::1000_fps_4d_gaussian_splatting_for_dynamic_scene_rendering,NEURIPS_2025_A4538_1000Fps4d,1000+ FPS 4D Gaussian Splatting for Dynamic Scene Rendering,NeurIPS,2025,NeurIPS_2025,Yuheng Yuan; Qiuhong Shen; Xingyi Yang; Xinchao Wang,"4D Gaussian Splatting (4DGS) has recently gained considerable attention as a method for reconstructing dynamic scenes. Despite achieving superior quality, 4DGS typically requires substantial storage and suffers from slow rendering speed. In this work, we delve into these issues and identify two key sources of temporal redundancy. (Q1) \textbf{Short-Lifespan Gaussians}: 4DGS uses a large portion of Gaussians with short temporal span to represent scene dynamics, leading to an excessive number of Gaussians. (Q2) \textbf{Inactive Gaussians}: When rendering, only a small subset of Gaussians contributes to each frame. Despite this, all Gaussians are processed during rasterization, resulting in redundant computation overhead. To address these redundancies, we present \textbf{4DGS-1K}, which runs at over 1000 FPS on modern GPUs. For Q1, we introduce the Spatial-Temporal Variation Score, a new pruning criterion that effectively removes short-lifespan Gaussians while encouraging 4DGS to capture scene dynamics using Gaussians with longer temporal spans. For Q2, we store a mask for active Gaussians across consecutive frames, significantly reducing redundant computations. Compared to vanilla 4DGS, our method achieves a $41\times$ reduction in storage and $9\times$ faster rasterization on complex dynamic scenes, while maintaining comparable visual quality.",https://neurips.cc/virtual/2025/poster/117408,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,both,2,0.8146244883537292,B,"Focuses on rendering speed optimization for 4DGS, not editing.",,,B,B,,,,,1,0,,,,,,
NeurIPS_2024::neurogauss4d_pci_4d_neural_fields_and_gaussian_deformation_fields_for_point_cloud_interpolation,NEURIPS_2024_A2744_Neurogauss4dPci4d,NeuroGauss4D-PCI: 4D Neural Fields and Gaussian Deformation Fields for Point Cloud Interpolation,NeurIPS,2024,NeurIPS_2024,Chaokang Jiang; Dalong Du; Jiuming Liu; Siting Zhu; Zhenqiang Liu; Zhuang Ma; Zhujin Liang; Jie Zhou,"Point Cloud Interpolation confronts challenges from point sparsity, complex spatiotemporal dynamics, and the difficulty of deriving complete 3D point clouds from sparse temporal information. This paper presents NeuroGauss4D-PCI, which excels at modeling complex non-rigid deformations across varied dynamic scenes. The method begins with an iterative Gaussian cloud soft clustering module, offering structured temporal point cloud representations. The proposed temporal radial basis function Gaussian residual utilizes Gaussian parameter interpolation over time, enabling smooth parameter transitions and capturing temporal residuals of Gaussian distributions. Additionally, a 4D Gaussian deformation field tracks the evolution of these parameters, creating continuous spatiotemporal deformation fields. A 4D neural field transforms low-dimensional spatiotemporal coordinates ($x,y,z,t$) into a high-dimensional latent space. Finally, we adaptively and efficiently fuse the latent features from neural fields and the geometric features from Gaussian deformation fields.NeuroGauss4D-PCI outperforms existing methods in point cloud frame interpolation, delivering leading performance on both object-level (DHB) and large-scale autonomous driving datasets (NL-Drive), with scalability to auto-labeling and point cloud densification tasks.",https://neurips.cc/virtual/2024/poster/95602,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2024-orals-posters.json,,,Wait,embedding,0,0.8158488273620605,B,"4D neural fields for point cloud interpolation, not GS editing.",,,B,B,,,,,1,0,,,,,,
NeurIPS_2025::spike4dgs_towards_high_speed_dynamic_scene_rendering_with_4d_gaussian_splatting_via_a_spike_camera_array,NEURIPS_2025_A9342_Spike4dgsTowardsHigh,Spike4DGS: Towards High-Speed Dynamic Scene Rendering with 4D Gaussian Splatting via a Spike Camera Array,NeurIPS,2025,NeurIPS_2025,Qinghong Ye; Yiqian Chang; Jianing Li; Haoran Xu; Xuan Wang; Wei Zhang; Yonghong Tian; Peixi Peng,"Spike camera with high temporal resolution offers a new perspective on high-speed dynamic scene rendering. Most existing rendering methods rely on Neural Radiance Fields (NeRF) or 3D Gaussian Splatting (3DGS) for static scenes using a monocular spike camera. However, these methods struggle with dynamic motion, while a single camera suffers from limited spatial coverage, making it challenging to reconstruct fine details in high-speed scenes. To address these problems, we propose Spike4DGS, the first high-speed dynamic scene rendering framework with 4D Gaussian Splatting using spike camera arrays. Technically, we first build a multi-view spike camera array to validate our solution, then establish both synthetic and real-world multi-view spike-based reconstruction datasets. Then, we design a multi-view spike-based dense initialization module that obtains dense point clouds and camera poses from continuous spike streams. Finally, we propose a spike-pixel synergy constraint supervision to optimize Spike4DGS, incorporating both rendered image quality loss and dynamic spatiotemporal spike loss. The results show that our Spike4DGS outperforms state-of-the-art methods in terms of novel view rendering quality on both synthetic and real-world datasets. More details are available at https://github.com/Qinghongye/Spike4DGS.",https://neurips.cc/virtual/2025/poster/117721,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,keyword,2,0.0,B,"4DGS with spike cameras, specialized sensor input not editing.",,,B,B,,,,,1,0,,,,,,
NeurIPS_2025::temporal_smoothness_aware_rate_distortion_optimized_4d_gaussian_splatting,NEURIPS_2025_A9585_TemporalSmoothnessAware,Temporal Smoothness-Aware Rate-Distortion Optimized 4D Gaussian Splatting,NeurIPS,2025,NeurIPS_2025,Hyeongmin Lee; Kyungjune Baek,"Dynamic 4D Gaussian Splatting (4DGS) effectively extends the high-speed rendering capabilities of 3D Gaussian Splatting (3DGS) to represent volumetric videos. However, the large number of Gaussians, substantial temporal redundancies, and especially the absence of an entropy-aware compression framework result in large storage requirements. Consequently, this poses significant challenges for practical deployment, efficient edge-device processing, and data transmission. In this paper, we introduce a novel end-to-end RD-optimized compression framework tailored for 4DGS, aiming to enable flexible, high-fidelity rendering across varied computational platforms. Leveraging Fully Explicit Dynamic Gaussian Splatting (Ex4DGS), one of the state-of-the-art 4DGS methods, as our baseline, we start from the existing 3DGS compression methods for compatibility while effectively addressing additional challenges introduced by the temporal axis. In particular, instead of storing motion trajectories independently per point, we employ a wavelet transform to reflect the real-world smoothness prior, significantly enhancing storage efficiency. This approach yields significantly improved compression ratios and provides a user-controlled balance between compression efficiency and rendering quality. Extensive experiments demonstrate the effectiveness of our method, achieving up to 91$\times$ compression compared to the original Ex4DGS model while maintaining high visual fidelity. These results highlight the applicability of our framework for real-time dynamic scene rendering in diverse scenarios, from resource-constrained edge devices to high-performance environments. The source code is available at https://github.com/HyeongminLEE/RD4DGS.",https://neurips.cc/virtual/2025/poster/115526,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,keyword,2,0.0,B,"4DGS compression/storage efficiency, not editing.",,,B,B,,,,,1,0,,,,,,
SIGGRAPH_Asia_2025::virtually_being_customizing_camera_controllable_video_diffusion_models_with_volumetric_performance_captures,SIGGRAPH_ASIA_2025_A307_VirtuallyBeingCustomizing,Virtually Being: Customizing Camera-Controllable Video Diffusion Models with Volumetric Performance Captures,SIGGRAPH_Asia,2025,SIGGRAPH_Asia_2025,Yuancheng Xu; Wenqi Xian; Li Ma; Julien Philip; Ahmet Tasel; Yiwei Zhao; Ryan Burgert; Mingming He; Oliver Hermann; Oliver Pilarski; Rahul Garg; Paul Debevec; Ning Yu,"We introduce a framework that enables both multi-view character consistency and 3D camera control in video diffusion models through a novel customization data pipeline. We train the character consistency component with recorded volumetric capture performances re-rendered with diverse camera trajectories via 4D Gaussian Splatting (4DGS), lighting variability obtained with a video relighting model. We fine-tune state-of-the-art open-source video diffusion models on this data to provide strong multi-view identity preservation, precise camera control, and lighting adaptability. Our framework also supports core capabilities for virtual production, including multi-subject generation using two approaches: joint training and noise blending, the latter enabling efficient composition of independently customized models at inference time; it also achieves scene and real-life video customization as well as control over motion and spatial layout during customization. Extensive experiments show improved video quality, higher personalization accuracy, and enhanced camera control and lighting adaptability, advancing the integration of video generation into virtual production.",https://doi.org/10.1145/3757377.3763888,,,SIG,kesen_siggraph_html,fixture://siggraph_asia_2025_kesen.html,,yes,Wait,keyword,2,0.0,B,"4DGS as data source for video diffusion, not editing.",,,B,B,,,,,1,0,,,,,,
CVPR_2025::go_with_the_flow_motion_controllable_video_diffusion_models_using_real_time_warped_noise,CVPR_2025_A3826_GoWithThe,Go-with-the-Flow: Motion-Controllable Video Diffusion Models Using Real-Time Warped Noise,CVPR,2025,CVPR_2025,Ryan Burgert; Yuancheng Xu; Wenqi Xian; Oliver Pilarski; Pascal Clausen; Mingming He; Li Ma; Yitong Deng; Lingxiao Li; Mohsen Mousavi; Michael Ryoo; Paul Debevec; Ning Yu,"Generative modeling aims to transform random noise into structured outputs. In this work, we enhance video diffusion models by allowing motion control via structured latent noise sampling. This is achieved by just a change in data: we pre-process training videos to yield structured noise. Consequently, our method is agnostic to diffusion model design, requiring no changes to model architectures or training pipelines. Specifically, we propose a novel noise warping algorithm, fast enough to run in real time, that replaces random temporal Gaussianity with correlated warped noise derived from optical flow fields, while preserving the spatial Gaussianity. The efficiency of our algorithm enables us to fine-tune modern video diffusion base models using warped noise with minimal overhead, and provide a one-stop solution for a wide range of user-friendly motion control: local object motion control, global camera movement control, and motion transfer. The harmonization between temporal coherence and spatial Gaussianity in our warped noise leads to effective motion control while maintaining per-frame pixel quality. Extensive experiments and user studies demonstrate the advantages of our method, making it a robust and scalable approach for controlling motion in video diffusion models. Please see our project webpage: https://eyeline-research.github.io/Go-with-the-Flow/ ; source code and checkpoints are available on GitHub: https://github.com/Eyeline-Research/Go-with-the-Flow",https://openaccess.thecvf.com/content/CVPR2025/papers/Burgert_Go-with-the-Flow_Motion-Controllable_Video_Diffusion_Models_Using_Real-Time_Warped_Noise_CVPR_2025_paper.pdf,,,,cvpr_openaccess_html,fixture://cvpr_2025_openaccess.html,,true,Wait,keyword,1,0.0,C,"Motion-controllable video diffusion, no GS or 3D/4D scene editing.",,,C,C,,,,,1,1,https://openaccess.thecvf.com/content/CVPR2025/papers/Burgert_Go-with-the-Flow_Motion-Controllable_Video_Diffusion_Models_Using_Real-Time_Warped_Noise_CVPR_2025_paper.pdf,,,,,
